timestamp,height,area_3d,leaf_area_index,leaf_inclination,digital_biomass,leaf_angle,proj_area,light_pen_depth,ndvi_aver,greenness_aver,hue_aver,npci_aver,psri_aver,Genotype
30/06/2021 08:19,736344,44917145,447,141003,33074448,45169,21774531,595052,74211,22373,11439972,5922,1584,cgn16951
30/06/2021 08:19,63413,2846759,283,13108,18052142,49719,153057,550889,76312,15613,12164582,162,-45,cgn16951
30/06/2021 08:19,66707,4497116,447,137846,29998926,46505,24357996,522479,74246,25927,11720917,4233,1126,gpc020720
30/06/2021 08:19,560809,41015691,408,161143,23001968,38356,20144498,450958,70069,39051,10677464,16572,5253,gpc020720
30/06/2021 08:19,592589,41655207,414,157666,24684432,39363,22050699,463498,66851,37598,10501989,16684,6385,gpc017640
30/06/2021 08:19,404708,45059031,448,12088,18235750,55818,27430512,239909,72193,39311,11185023,12682,3076,gpc017640
30/06/2021 08:19,483027,49882168,496,121784,24094426,55197,295889,30292,72559,37431,11438853,9113,2067,y24
30/06/2021 08:19,614623,47274867,47,144436,29056218,43815,27466025,48023,70179,35669,11220979,10025,2712,y24
30/06/2021 08:19,587252,3417416,34,144086,20068830,43949,2089235,453557,68994,37299,10866457,13845,4049,yolo wonder
30/06/2021 08:19,627127,41757711,415,141059,26187386,45146,24948275,465595,68293,38272,10779987,17078,4635,yolo wonder
30/06/2021 08:19,394532,48423871,482,128512,19104766,51089,31817631,2425,64424,39545,10179816,25139,8392,sweet banana
30/06/2021 08:19,417205,5149943,512,129307,21485824,50655,31418623,317521,66048,39518,10385014,22422,7002,sweet banana
30/06/2021 08:19,552835,62720641,624,142048,34674140,44746,34860996,445029,68255,39357,10661107,18577,5339,y19
30/06/2021 08:19,566417,66590195,663,143445,37717812,44196,35653555,462164,69311,3981,10632378,18894,5353,y19
30/06/2021 08:19,54469,65173469,648,136132,35499348,47271,31493369,427292,63865,35345,10588808,16729,5892,y18
30/06/2021 08:19,41926,5213134,519,147764,21856606,42589,25781057,341245,60977,34113,10273454,1936,7805,y18
30/06/2021 08:19,577747,42062137,419,131308,24301276,49601,24917828,465311,70489,37901,10847888,16359,4602,y12
30/06/2021 08:19,586368,17977139,179,149381,10541217,42022,10051285,5068,76893,37951,11671192,7164,637,y12
04/07/2021 14:46,465496,83728133,833,14734,38975120,42741,45242086,407484,66616,42881,10147203,29051,8522,Tequila
04/07/2021 14:46,480063,66124336,658,141214,31743838,45083,4025657,395143,69453,43205,10511015,22967,6359,Tequila
04/07/2021 14:46,858025,62939863,626,134881,54003964,47849,32299789,755268,75568,20237,1172558,4059,1265,cgn16951
04/07/2021 14:46,803654,43461922,432,131543,34928348,49482,24693326,68511,77821,1704,13121503,-4134,-888,cgn16951
04/07/2021 14:46,721232,56073449,558,143248,40441948,44272,30511484,594054,76687,2887,11667835,6918,1289,gpc020720
04/07/2021 14:46,575638,54763406,545,162862,31523922,37879,2819165,394111,72974,43043,10798422,19433,4705,gpc020720
04/07/2021 14:46,600948,53361348,531,157012,32067402,39559,25980439,501261,70825,40371,10866502,16586,4867,gpc017640
04/07/2021 14:46,480286,56609938,563,12535,27188988,52916,34060133,279306,74879,41836,11194999,13696,2861,gpc017640
04/07/2021 14:46,45668,53941531,537,125224,24634022,52992,31776756,264938,73859,41808,11132957,14591,3302,y24
04/07/2021 14:46,675598,45079301,449,153364,30455486,40694,25637971,54192,68792,37963,10864661,15151,436,y24
04/07/2021 14:46,643996,33607223,334,133586,21642916,48466,21822564,312878,71631,41272,10843359,16912,4621,yolo wonder
04/07/2021 14:46,608821,19829855,197,143451,12072828,44194,11239547,323778,70646,41871,10782169,19106,4827,yolo wonder
04/07/2021 14:46,561996,54292742,54,143304,30512328,44251,31194363,401232,64471,41148,10132753,27484,8842,y19
04/07/2021 14:46,595957,64397457,641,143476,38378100,44184,3544925,398004,6471,41341,10206568,26359,8363,y19
04/07/2021 14:46,517549,70592,702,143037,36534816,44355,33069836,417609,63744,3672,10396211,19537,6965,y18
04/07/2021 14:46,49153,5668509,564,143208,27862430,44288,29347893,393266,62838,35865,10405192,1888,7237,y18
04/07/2021 14:46,648631,34246352,341,148274,22213252,42408,17051326,571394,71797,37572,11274243,11977,3109,y12
04/07/2021 14:46,638395,22208443,221,154198,14177762,40428,10913129,58511,75731,40004,11475607,11522,1424,y12
04/07/2021 14:52,47415,73870953,735,153736,35025880,40575,40166082,398469,66996,41984,10301832,25963,7692,Tequila
04/07/2021 14:52,46622,59053477,588,141171,27531932,451,3483473,347785,68003,43102,10290688,26286,746,Tequila
04/07/2021 14:52,841124,50057438,498,134853,42104524,47862,23735459,711916,76506,16821,12206242,373,-26,cgn16951
04/07/2021 14:52,827106,39533914,393,129703,32698722,50442,2092983,750623,77462,16302,12239569,75,-323,cgn16951
04/07/2021 14:52,705072,39146391,39,137588,27601034,46618,21203633,611971,76758,2694,11681711,4872,759,gpc020720
04/07/2021 14:52,562042,56849191,566,159175,31951612,38919,31279537,457562,73385,42117,10892363,17031,4377,gpc020720
04/07/2021 14:52,549924,3845225,383,169055,21145800,36264,19275732,430107,71065,38959,10913644,13668,4902,gpc017640
04/07/2021 14:52,472084,53669691,534,127889,25336602,51436,32570477,300734,73102,40088,11154246,13443,3094,gpc017640
04/07/2021 14:52,486732,51808582,516,127011,25216904,51936,30553805,286373,72069,38812,11193455,12104,289,y24
04/07/2021 14:52,647341,40698961,405,149278,26346114,42057,22679336,563229,70271,36876,11130035,11725,2972,y24
04/07/2021 14:52,634454,42092555,419,136053,26705810,47306,28153109,335258,70752,38599,11161364,1242,3174,yolo wonder
04/07/2021 14:52,542887,25036443,249,142475,13591965,44577,14958994,365239,69278,39939,10884409,17031,4453,yolo wonder
04/07/2021 14:52,390185,66664594,663,12963,26011536,50481,42594629,234327,66802,4128,10378494,24632,7052,sweet banana
04/07/2021 14:52,353973,56968324,567,129938,20165222,50317,35998094,196421,66011,40326,10218873,25291,7893,sweet banana
04/07/2021 14:52,590487,64831234,645,147267,38281996,42767,34862297,502224,67334,40655,1044615,2281,6692,y19
04/07/2021 14:52,5989,63140066,628,142948,37814604,4439,33917477,468653,66396,40088,10344048,23033,6994,y19
04/07/2021 14:52,53517,65330949,65,14229,34963160,4465,31869502,473675,62939,35166,10439024,18371,6755,y18
04/07/2021 14:52,528411,52814016,526,140727,27907508,45282,25584301,420499,64042,35316,10454597,17632,6412,y18
04/07/2021 14:52,689475,37527676,373,153582,25874380,40624,18564252,628767,73,38319,11317255,12111,2722,y12
04/07/2021 14:52,690976,31967596,318,159274,22088840,3889,15494825,613258,76304,38454,11762777,759,289,y12
04/07/2021 14:59,461341,64072723,638,155694,29559370,39961,3631657,342149,68854,4101,10369297,23484,6571,Tequila
04/07/2021 14:59,467295,59192734,589,14097,27660464,45182,36991066,263225,67442,41412,10355901,23306,6985,Tequila
04/07/2021 14:59,81822,44386062,442,142661,36317552,44503,22659256,670105,74502,21372,11514307,5306,1455,cgn16951
04/07/2021 14:59,70681,24952801,248,135331,17636900,47639,13731174,620462,76257,1459,12351634,-225,-63,cgn16951
04/07/2021 14:59,751896,44751008,445,138393,33648124,46267,25323189,584286,76411,25515,12027969,3104,568,gpc020720
04/07/2021 14:59,562834,39761113,396,159254,22378900,38896,20892104,442394,71446,40365,10688783,17922,5325,gpc020720
04/07/2021 14:59,589684,42007344,418,149939,24771046,4183,23846119,443978,68157,37995,10547964,16547,6085,gpc017640
04/07/2021 14:59,411482,44139723,439,127839,18162694,51465,26327201,232768,71745,39999,11063523,14611,3835,gpc017640
04/07/2021 14:59,507792,49267625,49,126075,25017712,52482,28447795,302553,72926,38719,11327003,10743,2511,y24
04/07/2021 14:59,6486,45590875,454,14505,29570262,43583,26222695,475214,68538,35723,11019462,11854,392,y24
04/07/2021 14:59,610503,34239211,341,146358,20903156,43097,2068227,461864,67537,37128,10802456,14884,4629,yolo wonder
04/07/2021 14:59,658319,40263152,401,14154,26506002,44951,23798561,479089,66784,38654,10564059,19904,5708,yolo wonder
04/07/2021 14:59,397988,47847602,476,130583,19042774,49976,31077186,24905,63114,39574,9964979,27818,9589,sweet banana
04/07/2021 14:59,4254,50264473,5,132218,21382508,4914,29904482,326365,6515,39793,1021998,24876,7887,sweet banana
04/07/2021 14:59,574602,61413047,611,142703,35288032,44486,34602746,432254,65967,39063,10415791,2166,6664,y19
04/07/2021 14:59,602649,64763086,644,151234,39029388,41392,3393575,504034,6773,38806,10528613,20243,5568,y19
04/07/2021 14:59,571891,65068734,647,148552,37212256,4231,29871758,450578,63869,35563,10541053,17386,6043,y18
04/07/2021 14:59,440786,54242863,54,152861,23909476,40857,26103559,352073,61045,34202,1024884,1966,7798,y18
04/07/2021 14:59,650224,42973594,428,134107,27942472,48216,25399697,518587,69019,38156,10659265,18714,5629,y12
04/07/2021 14:59,658887,19042766,189,155279,12547023,40089,10265576,575082,75062,36859,1153403,8431,1248,y12
05/07/2021 20:54,461445,80634133,802,15095,37208232,41487,43927691,405005,69496,51405,9791387,51379,11434,Tequila
05/07/2021 20:54,472089,64175379,639,145884,30296522,43272,38457039,386761,72196,5174,10154613,42243,8849,Tequila
05/07/2021 20:54,885937,64430918,641,136218,57081704,47232,32194289,782571,79179,23456,9873537,19248,3373,cgn16951
05/07/2021 20:54,832652,43206219,43,132415,35975764,49042,24599551,713039,803,19723,10936381,7881,1438,cgn16951
05/07/2021 20:54,737432,56323465,56,146253,41534704,43136,30409234,606937,80838,35606,10412467,25818,2866,gpc020720
05/07/2021 20:54,570718,53090488,528,163392,30299712,37735,27762779,385924,76509,53134,10370995,41424,6853,gpc020720
05/07/2021 20:54,599025,51572723,513,154709,30893332,40267,29406869,495418,75663,49807,10291924,38056,7143,gpc017640
05/07/2021 20:54,484308,5538543,551,127128,26823586,51869,33205652,283144,78186,51438,10746562,32092,4677,gpc017640
05/07/2021 20:54,461652,52193086,519,126225,24095034,52394,30765846,270723,76618,50567,1066266,3306,5372,y24
05/07/2021 20:54,678703,42660473,424,153572,28953770,40628,24739771,52984,71494,46338,10298739,32793,7232,y24
05/07/2021 20:54,6548,32715434,326,134304,21422060,48122,20719582,314422,74345,50157,10398295,35065,7027,yolo wonder
05/07/2021 20:54,617645,19669812,196,145603,12148955,43376,10852075,32945,73861,50868,1035332,38149,7433,yolo wonder
05/07/2021 20:54,563786,52217449,52,143597,29439492,44137,30171449,384286,67097,48944,9795296,46447,11823,y19
05/07/2021 20:54,587055,60695004,604,146389,35631280,43086,33370781,377006,68149,50033,9914684,45446,11209,y19
05/07/2021 20:54,5193,6790168,676,146685,35261344,42978,31790434,417573,65427,43885,9963751,35265,10082,y18
05/07/2021 20:54,492473,55318797,55,150395,27243028,41674,28051992,394635,65352,43662,9932317,34895,10421,y18
05/07/2021 20:54,660132,34123859,34,15346,22526266,40664,16121614,581087,74711,46227,10626427,29877,5545,y12
05/07/2021 20:54,654974,21414975,213,159318,14026262,38877,9944342,60034,7914,48547,10864705,29923,3105,y12
05/07/2021 21:00,473346,70946203,706,154994,33582072,40178,38335824,397277,70909,51252,10009612,47046,9869,Tequila
05/07/2021 21:00,458985,57212371,569,142069,26259648,44738,34361082,267411,7092,51285,9974107,46187,9666,Tequila
05/07/2021 21:00,878975,51804727,515,135365,45535060,47623,23820111,744536,78936,17599,9949699,13696,2161,cgn16951
05/07/2021 21:00,860229,41710008,415,133869,35880144,4833,20637525,774488,80589,18104,9820649,15519,167,cgn16951
05/07/2021 21:00,730112,40523414,403,136819,29586644,4696,21057242,631733,80248,32141,10429955,20685,2431,gpc020720
05/07/2021 21:00,560022,61325234,61,160236,34343480,38613,30804609,432918,77601,53312,10403303,4094,6604,gpc020720
05/07/2021 21:00,553201,48953559,487,164275,27081178,37497,21334895,420963,77659,52279,10452805,37814,6172,gpc017640
05/07/2021 21:00,471326,61155281,609,136016,28824100,47324,32513311,287468,77168,50886,10710002,32692,4959,gpc017640
05/07/2021 21:00,492772,58797977,585,129098,28974002,50768,31994373,286912,75125,4815,10708582,29825,4968,y24
05/07/2021 21:00,660357,47887039,476,147559,31622562,42662,2563925,558899,73537,45965,10388678,32376,6059,y24
05/07/2021 21:00,645002,53427531,532,136206,34460864,47237,31467393,341337,74503,49499,10538092,33902,5993,yolo wonder
05/07/2021 21:00,544445,32706549,325,145164,17806932,4354,16934539,3509,73757,51204,10456155,40068,6647,yolo wonder
05/07/2021 21:00,390992,79361469,79,131244,31029724,49634,44610012,21607,71171,52172,10073268,47381,9477,sweet banana
05/07/2021 21:00,350174,66455562,661,129522,23271040,50539,37753934,186212,6957,50278,9914561,46857,10416,sweet banana
05/07/2021 21:00,567005,74405062,74,153046,42188072,40797,36209371,448789,71111,50912,10044898,45603,9458,y19
05/07/2021 21:00,593494,75650461,753,142471,44898124,44578,35710543,417733,69679,49509,9990906,43417,9672,y19
05/07/2021 21:00,539148,7741468,77,146137,41738004,43178,32892859,472376,6579,43853,10006182,35304,9854,y18
05/07/2021 21:00,535001,61782188,615,146426,33053560,43072,27195264,41637,66845,4359,9997025,33838,9164,y18
05/07/2021 21:00,701237,48051484,478,15243,33695464,40997,20012205,624901,76545,48125,10621655,34024,5169,y12
05/07/2021 21:00,698278,37992996,378,16037,26529662,38575,16585916,606093,79842,49653,1089993,32116,2554,y12
05/07/2021 21:06,45899,64120203,638,158904,29430516,38998,35401379,332155,72883,51507,10047812,46117,8905,Tequila
05/07/2021 21:06,463618,61140176,608,141765,28345710,4486,37844547,240951,70856,50952,9990437,45139,963,Tequila
05/07/2021 21:06,849974,47813371,476,142919,40640116,44401,2289457,691322,78697,26402,964717,24245,3945,cgn16951
05/07/2021 21:06,735257,26461045,263,13699,19455660,46884,13565404,646353,80096,16915,9388,17234,2261,cgn16951
05/07/2021 21:06,784234,45709387,455,137873,35846860,46493,25900943,606138,81179,32548,10326293,23643,2655,gpc020720
05/07/2021 21:06,561445,44931891,447,154482,25226788,40339,22584246,42056,77767,54948,10314778,45037,7215,gpc020720
05/07/2021 21:06,58762,45079332,449,150816,26489500,41532,23467693,428,72989,50497,10068041,4166,8875,gpc017640
05/07/2021 21:06,413193,4737573,471,131377,19575296,49566,26441822,223657,75598,51384,10590571,36058,6219,gpc017640
05/07/2021 21:06,514488,53922289,537,129169,27742392,5073,28948973,294815,76493,49704,10751102,30832,4764,y24
05/07/2021 21:06,659016,5126009,51,143099,33781200,44331,27890074,464304,72695,46891,1034781,33319,7027,y24
05/07/2021 21:06,618704,41084359,409,141777,25419066,44855,2408424,422207,71532,48597,10236547,37798,7806,yolo wonder
05/07/2021 21:06,663629,51392695,511,137262,34105704,46762,28309986,495889,70336,49202,10046941,41953,8853,yolo wonder
05/07/2021 21:06,39576,6674218,664,130844,26413894,49841,34745453,248165,66598,49578,9735831,4864,1237,sweet banana
05/07/2021 21:06,426081,64186215,639,129497,27348522,50552,34323461,306756,685,49882,9880056,46848,10931,sweet banana
05/07/2021 21:06,568648,78279445,779,14467,44513464,43726,37885234,371042,70081,50292,9975843,45566,9963,y19
05/07/2021 21:06,597539,83063484,827,153376,49633676,4069,36903375,484368,71334,50565,9988631,46133,9061,y19
05/07/2021 21:06,576286,76348906,76,154594,43998780,40304,30017883,44038,67159,45161,10053238,35912,9245,y18
05/07/2021 21:06,440643,55140512,549,153699,24297298,40587,25908916,351363,63918,43375,9803095,37792,11397,y18
05/07/2021 21:06,645767,43749062,435,132992,28251694,48756,25588781,508709,71682,47775,10014422,41861,8932,y12
05/07/2021 21:06,678625,19419205,193,15782,13178351,39317,10328854,587773,79396,49081,10737466,33225,3439,y12
06/07/2021 05:07,47257,84510938,841,146294,39937320,43121,46386766,411011,65305,41232,10138034,27361,8452,Tequila
06/07/2021 05:07,486083,66326047,66,139044,32239964,45987,40952266,385562,68366,42127,10469693,22737,6617,Tequila
06/07/2021 05:07,894981,66147914,658,133959,59201140,48287,33043742,788555,75674,19941,11621638,4235,1187,cgn16951
06/07/2021 05:07,851266,4437766,442,130661,37777200,49936,24401686,734383,77765,17774,12855911,-2718,-761,cgn16951
06/07/2021 05:07,747001,56995293,567,143663,42575532,44111,30725807,614494,76759,28633,11782016,6336,807,gpc020720
06/07/2021 05:07,576261,54687363,544,164234,31514188,37507,2807216,393992,71876,41581,10822309,17959,4625,gpc020720
06/07/2021 05:07,604891,52475379,522,151265,31741858,41382,27360881,494271,72211,40433,10929465,16,4395,gpc017640
06/07/2021 05:07,490106,56942715,567,12289,27907942,54462,35183109,283028,73944,40759,11217982,12962,2753,gpc017640
06/07/2021 05:07,465673,53742031,535,121357,25026238,55488,32740932,270885,72637,40087,1117401,13596,3141,y24
06/07/2021 05:07,686386,43409914,432,147134,29795952,42815,25839318,532861,67612,36862,10897077,14152,4342,y24
06/07/2021 05:07,672133,34140391,34,13025,22946876,50151,22320973,3337,71581,41093,10873457,1645,4583,yolo wonder
06/07/2021 05:07,628729,19797469,197,142634,12447236,44514,11186143,340769,69723,40382,10818361,17416,4704,yolo wonder
06/07/2021 05:07,584932,54077207,538,141625,31631502,44916,31532604,418061,63567,39929,10154129,26106,8661,y19
06/07/2021 05:07,609651,62753977,624,141004,38258016,45169,35118379,399754,64818,41184,10247455,25753,8218,y19
06/07/2021 05:07,53098,70042414,697,13707,37191128,46848,33419543,427854,62645,34994,10427429,17776,67,y18
06/07/2021 05:07,504906,58782168,585,139234,29679470,45906,30302842,405447,62222,34282,10466167,16903,6743,y18
06/07/2021 05:07,68215,35216676,35,143659,24023060,44113,17863301,591388,71635,3604,11477234,8813,2131,y12
06/07/2021 05:07,672062,24444725,243,14807,16428368,42481,12149092,611022,7574,38705,11609855,9156,844,y12
06/07/2021 05:13,478841,69859156,695,151021,33451432,41463,39036422,401828,66762,40948,10369484,24095,7286,Tequila
06/07/2021 05:13,465064,56234363,56,136367,26152582,47164,35413688,266183,67108,41748,10291369,24921,7409,Tequila
06/07/2021 05:13,894557,49893293,496,133345,44632396,48583,23356303,754376,76398,16657,12076329,1074,135,cgn16951
06/07/2021 05:13,871622,38928777,387,130659,33931196,49937,20085594,785456,76942,15642,12286732,-45,-382,cgn16951
06/07/2021 05:13,741736,38443422,383,133905,28514888,48313,20973752,643743,76116,25632,11851725,3417,35,gpc020720
06/07/2021 05:13,56248,54594664,543,15601,30708412,39864,30932982,436011,72918,40327,10945966,15177,4177,gpc020720
06/07/2021 05:13,55556,38057227,379,161577,21143084,38234,20737445,40416,72307,38582,11121027,11642,3702,gpc017640
06/07/2021 05:13,48554,54438105,542,12347,26431894,54086,34138211,301472,71996,38772,11214005,12387,2879,gpc017640
06/07/2021 05:13,50009,52583215,523,12388,26296332,53825,31729535,294761,70844,37422,1126422,10755,2634,y24
06/07/2021 05:13,661422,39676926,395,148529,26243186,42318,22718535,567489,69627,35816,11095245,11649,327,y24
06/07/2021 05:13,661102,41668953,415,132402,27547416,49048,28642895,349895,69675,37399,11157214,11616,3176,yolo wonder
06/07/2021 05:13,562107,24710648,246,142027,13890027,44755,15410062,377306,69117,38988,10959186,15352,4005,yolo wonder
06/07/2021 05:13,395114,67561781,672,128448,26694606,51124,43144738,232877,66307,40463,10418314,23104,6852,sweet banana
06/07/2021 05:13,359839,55798523,555,13066,20078512,49937,3496341,200504,66005,39539,10257267,23916,7552,sweet banana
06/07/2021 05:13,611694,6319077,629,144927,38653396,43629,35273074,508863,66274,39698,10420126,22042,6825,y19
06/07/2021 05:13,618287,64075305,638,140282,39616912,45466,34766059,47307,65559,39051,10394718,21372,6842,y19
06/07/2021 05:13,549179,68403977,681,137804,37566000,46523,33165102,484101,62709,3494,1045067,17919,6646,y18
06/07/2021 05:13,545143,54731105,545,135055,29836302,47768,27229711,429208,63135,34136,10468082,16668,6254,y18
06/07/2021 05:13,736303,39764176,396,147119,29278496,4282,19234104,661983,72902,37137,11440351,9783,2165,y12
06/07/2021 05:13,731474,32007861,318,153935,23412926,40512,16046552,639797,7588,37181,11889288,537,-69,y12
06/07/2021 05:20,464706,67112727,668,149696,31187682,41913,38776047,334012,6838,40294,10385227,22526,6432,Tequila
06/07/2021 05:20,471879,59585359,593,137535,28117060,46642,38736234,242452,6702,40696,10374712,22566,6974,Tequila
06/07/2021 05:20,868119,46531281,463,139196,40394708,45922,23091945,712427,74662,20636,11429308,5447,1411,cgn16951
06/07/2021 05:20,747505,26495658,264,134796,19805646,47889,1381031,657733,76537,14903,12146241,337,-324,cgn16951
06/07/2021 05:20,792849,45224352,45,136433,35856080,47134,25572689,617001,76239,24172,11903044,3235,521,gpc020720
06/07/2021 05:20,564269,41093398,409,152485,23187728,40979,22720725,427448,71901,39832,10786832,16582,4848,gpc020720
06/07/2021 05:20,590755,4169325,415,149048,24630502,42137,23619439,437517,68908,38459,10634225,16501,608,gpc017640
06/07/2021 05:20,418175,44734605,445,122978,18706896,54404,27727055,227504,70666,38971,1108817,13973,3812,gpc017640
06/07/2021 05:20,51979,50999887,507,122956,26509214,54418,30356168,304479,71599,37491,11317278,10548,2602,y24
06/07/2021 05:20,665906,4588034,457,140357,30552010,45435,27339613,476546,68825,35829,11029674,11839,385,y24
06/07/2021 05:20,624888,34785824,346,142247,21737260,44667,21872381,449285,67511,37289,10752043,15708,5,yolo wonder
06/07/2021 05:20,675892,4138168,412,135474,27969550,47573,26455846,521157,66443,3874,10542464,19835,5993,yolo wonder
06/07/2021 05:20,399319,49156809,489,131403,19629258,49553,31551756,250737,62723,39225,9981083,27348,9593,sweet banana
06/07/2021 05:20,436656,49625004,494,130015,21669038,50276,30146658,334364,64178,39103,10203008,24507,8173,sweet banana
06/07/2021 05:20,595153,61522344,612,141065,36615196,45144,34929102,435177,65237,38924,10394016,22032,6927,y19
06/07/2021 05:20,621021,65204242,649,148228,40493220,42425,34438883,517626,6754,39608,1049503,21367,5961,y19
06/07/2021 05:20,586081,65932438,656,137478,38641720,46667,32569432,453854,63797,35568,10552938,17242,6008,y18
06/07/2021 05:20,456099,54526516,543,14605,24869510,43211,27475096,358761,60914,33952,10263709,19224,7677,y18
06/07/2021 05:20,677377,43340277,431,12793,29357726,51413,26763785,5326,67665,37758,10595142,19269,612,y12
06/07/2021 05:20,715472,20409846,203,149589,14602677,4195,1105313,618431,76334,37757,11648885,7783,742,y12
07/07/2021 15:26,467058,79220078,788,153983,37000340,40497,42846699,405592,63362,37868,10180893,22896,7979,Tequila
07/07/2021 15:26,483746,65766055,654,145373,31814080,43462,3912193,403917,66033,38074,10510755,18635,6375,Tequila
07/07/2021 15:26,92252,63871984,636,134029,58923184,48253,32343656,81892,73244,15995,12718832,-184,76,cgn16951
07/07/2021 15:26,863357,42854504,426,133934,36998748,48299,24405809,730022,75224,14303,14222292,-7082,-1917,cgn16951
07/07/2021 15:26,747915,55927457,556,149302,41828972,42049,28745889,627224,74156,2418,12488618,1506,72,gpc020720
07/07/2021 15:26,575545,53567621,533,176014,30830552,34619,25948396,398482,69362,36599,10908989,13532,4293,gpc020720
07/07/2021 15:26,602903,52796281,525,164563,31831060,3742,27676154,513373,70054,36661,11089207,11877,3761,gpc017640
07/07/2021 15:26,490393,57515254,572,124954,28205096,53157,35385203,283583,71914,3691,11342063,9247,2329,gpc017640
07/07/2021 15:26,47075,54348785,541,12428,25584670,53574,32785402,272991,71257,37483,1120998,11318,3042,y24
07/07/2021 15:26,690642,41444289,412,14816,28623170,42449,24685775,525639,64874,33937,10904469,12236,4361,y24
07/07/2021 15:26,669916,33513043,333,134333,22450920,48108,21929592,329307,69105,37926,10891525,13729,4585,yolo wonder
07/07/2021 15:26,628601,19636693,195,151162,12343639,41416,10640289,344091,67664,36906,1087129,1422,4408,yolo wonder
07/07/2021 15:26,58628,52320973,521,146491,30674728,43048,29718541,413641,6177,36911,10151942,23045,8317,y19
07/07/2021 15:26,605354,62925855,626,149874,38092428,41852,34136996,410431,62224,375,10246507,21933,7969,y19
07/07/2021 15:26,533416,69214781,689,141073,36920300,4514,32308742,43139,61696,32437,10508356,15019,6049,y18
07/07/2021 15:26,505593,58657406,584,145977,29656760,43237,29226848,407767,61106,31491,10572513,14,6093,y18
07/07/2021 15:26,694681,36653145,365,151327,25462226,41361,17843248,601128,69702,32379,11670129,5234,1735,y12
07/07/2021 15:26,682394,25361869,252,15419,17306794,40431,12377319,621288,72904,33719,11881892,4537,281,y12
07/07/2021 15:32,477311,6726632,669,156868,32106974,39602,35770527,404586,65242,38282,10356908,21423,6994,Tequila
07/07/2021 15:32,465687,52783988,525,13978,24580818,45675,33097363,166371,6595,39265,10288428,22454,7182,Tequila
07/07/2021 15:32,898061,50071609,498,134853,44967344,47862,23579238,746193,74379,13312,13202455,-3099,-917,cgn16951
07/07/2021 15:32,892293,39195426,39,133107,34973820,487,1987907,817363,75128,11802,13651555,-4407,-1444,cgn16951
07/07/2021 15:32,764805,37565797,374,137579,28730516,46622,19544594,668478,74518,22387,12398098,99,-292,gpc020720
07/07/2021 15:32,564846,52126152,519,168363,29443252,36436,26970664,460556,71441,37806,1109047,12334,3492,gpc020720
07/07/2021 15:32,554207,42133559,419,171701,23350698,35619,20527053,437317,70901,36104,11190499,9489,3385,gpc017640
07/07/2021 15:32,487871,54094113,538,128455,26390948,51121,3222452,300931,70753,36588,11274072,1052,2612,gpc017640
07/07/2021 15:32,504302,52260238,52,126005,26354962,52524,31605129,298074,69752,35339,11321845,916,2359,y24
07/07/2021 15:32,674927,37626832,374,152354,25395374,41022,21302047,583084,6731,3301,11210506,9276,305,y24
07/07/2021 15:32,661072,40513422,403,13527,26782280,47667,27864229,333947,67262,34698,11094467,10906,3701,yolo wonder
07/07/2021 15:32,556077,24010678,239,148038,13351780,42492,1488884,381351,67619,3591,11121647,12097,3171,yolo wonder
07/07/2021 15:32,396126,69022094,687,134835,27341436,47871,42009688,250788,65421,38681,10367632,22053,6942,sweet banana
07/07/2021 15:32,355447,56895859,566,136144,20223450,47265,34190184,217069,65793,37988,10306145,21607,7049,sweet banana
07/07/2021 15:32,592891,58523637,582,151826,34698144,41195,32262377,479198,63716,36679,10411763,19757,6698,y19
07/07/2021 15:32,611383,6080716,605,147626,37176460,42639,32266279,473282,64095,37044,10345658,20203,6918,y19
07/07/2021 15:32,549466,68050883,677,143705,37391636,44095,32047062,487588,61756,32864,10505754,15763,6164,y18
07/07/2021 15:32,547056,54143004,539,141098,29619230,4513,26454725,436342,62903,33107,1048883,15686,6007,y18
07/07/2021 15:32,743899,39902145,397,154767,29683172,40249,18768574,667695,71721,34964,11564027,765,1702,y12
07/07/2021 15:32,74312,3315666,33,163163,24639374,37797,16241696,643664,74618,3494,12006721,3901,-465,y12
07/07/2021 15:39,463339,62799348,625,154015,29097378,40487,36127434,320239,67733,38771,1039911,20622,626,Tequila
07/07/2021 15:39,469477,59491047,592,141991,27929682,44769,37534781,262029,66564,395,10376063,21294,689,Tequila
07/07/2021 15:39,88386,44902305,447,143131,39687372,44318,22863641,731446,73274,18152,12080154,1665,578,cgn16951
07/07/2021 15:39,767034,26870381,267,136227,20610508,47228,14196947,681941,74622,13099,12896187,-209,-668,cgn16951
07/07/2021 15:39,814177,46195047,46,142021,37610956,44757,2550342,646129,76026,23418,12394088,1104,-45,gpc020720
07/07/2021 15:39,554639,38078352,379,167517,21119750,3665,18486588,435346,70903,3787,10842589,14682,4509,gpc020720
07/07/2021 15:39,591361,40030473,398,154892,23672478,4021,22273893,422118,68045,36367,10691787,14655,5528,gpc017640
07/07/2021 15:39,418937,44892879,447,128236,18807266,51242,27163246,22656,70313,37928,1115453,12582,3581,gpc017640
07/07/2021 15:39,521995,50541289,503,127043,26382324,51918,2923692,294411,7069,35916,11371587,9044,2365,y24
07/07/2021 15:39,679592,44476965,443,142128,30226192,44714,26121426,469581,66971,33937,10985687,10739,414,y24
07/07/2021 15:39,629753,34114336,339,143296,21483612,44254,21182561,453832,66138,35564,10772356,14199,4996,yolo wonder
